variable,source,line,time,iter,latency,data_source,cpu,node,index,map3D,xidx,yidx,zidx
m_xd,LULESH_OMP.cc,2056,753716,819,260,1,18,0,20382,0,0,0,0
m_y,LULESH_OMP.cc,2036,753719,819,22,101,2,0,2907,0,0,0,0
m_x,LULESH_OMP.cc,2035,753722,819,267,100,24,0,26998,0,0,0,0
m_xd,LULESH_OMP.cc,2056,753730,819,47,100,26,0,30374,0,0,0,0
m_v,LULESH_OMP.cc,2824,753808,819,42,0,5,1,5694,1,30,17,5
m_x,LULESH_OMP.cc,2035,754173,820,292,103,10,0,11014,0,0,0,0
m_x,LULESH_OMP.cc,2035,754181,820,52,1,15,1,17690,0,0,0,0
m_volo,LULESH_OMP.cc,2387,754267,820,48,100,14,0,14398,1,30,1,14
m_elemBC,LULESH_OMP.cc,2281,754280,820,36,100,20,0,21084,1,28,18,20
m_elemBC,LULESH_OMP.cc,2281,754281,820,23,3,20,0,21100,1,12,19,20
m_delv_eta,LULESH_OMP.cc,2315,754284,820,22,102,25,1,26526,1,30,28,25
m_delv_zeta,LULESH_OMP.cc,2344,754289,820,21,2,22,0,23450,1,26,28,22
m_x,LULESH_OMP.cc,961,754399,821,52,100,25,1,27246,0,0,0,0
m_x,LULESH_OMP.cc,961,754415,821,41,100,5,1,5910,0,0,0,0
m_x,LULESH_OMP.cc,961,754418,821,50,103,23,1,26758,0,0,0,0
m_yd,LULESH_OMP.cc,1474,754548,821,45,103,6,0,8518,0,0,0,0
m_nodeElemCount,LULESH_OMP.cc,1564,754568,821,81,4,22,0,24732,0,0,0,0
m_fy,LULESH_OMP.cc,1576,754570,821,39,2,22,0,25010,0,0,0,0
m_xd,LULESH_OMP.cc,2056,754673,821,32,100,14,0,15304,0,0,0,0
m_x,LULESH_OMP.cc,2035,754690,821,21,103,23,1,25461,0,0,0,0
m_x,LULESH_OMP.cc,2035,754705,821,23,23,18,0,20210,0,0,0,0
m_x,LULESH_OMP.cc,2035,754705,821,30,131,8,0,9275,0,0,0,0
m_x,LULESH_OMP.cc,2035,754720,821,50,100,9,1,11827,0,0,0,0
m_delv,LULESH_OMP.cc,2687,754812,821,256,100,10,0,10254,1,14,0,10
m_x,LULESH_OMP.cc,961,754897,822,85,23,25,1,27226,0,0,0,0
m_x,LULESH_OMP.cc,961,754929,822,28,23,2,0,3031,0,0,0,0
m_x,LULESH_OMP.cc,961,754934,822,219,100,16,0,18486,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,755016,822,54,101,9,1,75772,1,31,7,9
m_xd,LULESH_OMP.cc,2056,755187,822,234,1,29,1,33093,0,0,0,0
m_x,LULESH_OMP.cc,2035,755201,822,24,129,6,0,8212,0,0,0,0
m_x,LULESH_OMP.cc,2144,755260,822,24,102,22,0,25966,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,755287,822,29,131,8,0,9102,1,14,28,8
m_matElemlist,LULESH_OMP.cc,2750,755354,823,40,104,13,1,13388,1,12,2,13
m_x,LULESH_OMP.cc,961,755416,823,46,4,30,0,33222,0,0,0,0
m_x,LULESH_OMP.cc,961,755422,823,36,0,20,0,23566,0,0,0,0
m_x,LULESH_OMP.cc,961,755436,823,46,103,0,0,1982,0,0,0,0
m_z,LULESH_OMP.cc,1052,755477,823,43,103,7,1,7855,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1570,755568,823,21,101,0,0,244,1,30,0,0
m_x,LULESH_OMP.cc,2035,755667,823,233,0,7,1,8712,0,0,0,0
m_x,LULESH_OMP.cc,2035,755667,823,283,1,6,0,6542,0,0,0,0
m_x,LULESH_OMP.cc,2035,755698,823,52,1,9,1,10382,0,0,0,0
m_v,LULESH_OMP.cc,2044,755704,823,21,101,6,0,6718,1,30,17,6
m_x,LULESH_OMP.cc,2035,755704,823,47,4,7,1,9406,0,0,0,0
m_xd,LULESH_OMP.cc,2056,755718,823,22,3,30,0,34625,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,755766,823,920,131,6,0,6144,1,0,0,6
m_delv_zeta,LULESH_OMP.cc,2347,755767,823,53,4,25,1,24598,1,22,0,24
m_x,LULESH_OMP.cc,961,755917,824,51,1,31,1,34358,0,0,0,0
m_x,LULESH_OMP.cc,961,755925,824,52,3,26,0,30158,0,0,0,0
m_x,LULESH_OMP.cc,2035,756191,824,30,131,0,0,301,0,0,0,0
m_v,LULESH_OMP.cc,2044,756195,824,25,101,14,0,14763,1,11,13,14
m_delx_eta,LULESH_OMP.cc,2380,756274,824,21,102,5,1,5533,1,29,12,5
m_vdov,LULESH_OMP.cc,2374,756275,824,30,25,14,0,14706,1,18,11,14
m_x,LULESH_OMP.cc,961,756403,825,23,23,0,0,1203,0,0,0,0
m_x,LULESH_OMP.cc,961,756427,825,44,100,9,1,10638,0,0,0,0
m_xd,LULESH_OMP.cc,1459,756541,825,24,23,22,0,24723,0,0,0,0
m_z,LULESH_OMP.cc,2037,756695,825,372,0,21,1,24462,0,0,0,0
m_x,LULESH_OMP.cc,2035,756705,825,23,23,20,0,22379,0,0,0,0
m_x,LULESH_OMP.cc,2035,756711,825,57,1,13,1,16054,0,0,0,0
m_x,LULESH_OMP.cc,2035,756717,825,42,0,25,1,29182,0,0,0,0
m_zd,LULESH_OMP.cc,2058,756723,825,22,102,22,0,25945,0,0,0,0
m_matElemlist,LULESH_OMP.cc,2280,756770,825,342,3,7,1,7196,1,28,0,7
m_letap,LULESH_OMP.cc,2324,756787,825,21,103,26,0,27269,1,5,20,26
m_z,LULESH_OMP.cc,963,756902,826,49,0,26,0,29470,0,0,0,0
m_x,LULESH_OMP.cc,961,756928,826,37,0,20,0,22486,0,0,0,0
m_x,LULESH_OMP.cc,961,756928,826,43,3,14,0,17062,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1570,757074,826,22,3,18,0,149916,1,19,9,18
m_zd,LULESH_OMP.cc,1764,757172,826,28,3,14,0,16299,0,0,0,0
m_x,LULESH_OMP.cc,2035,757177,826,34,100,15,1,16431,0,0,0,0
m_x,LULESH_OMP.cc,2035,757192,826,23,129,0,0,273,0,0,0,0
m_z,LULESH_OMP.cc,2037,757203,826,45,101,18,0,20150,0,0,0,0
m_xd,LULESH_OMP.cc,2056,757204,826,44,100,4,0,6002,0,0,0,0
m_x,LULESH_OMP.cc,2035,757211,826,30,25,6,0,7155,0,0,0,0
m_x,LULESH_OMP.cc,2035,757218,826,23,23,2,0,2963,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2380,757282,826,29,101,14,0,14738,1,18,12,14
m_delv_eta,LULESH_OMP.cc,2324,757293,826,42,104,10,0,11150,1,14,28,10
m_x,LULESH_OMP.cc,961,757422,827,49,0,9,1,11374,0,0,0,0
m_x,LULESH_OMP.cc,961,757435,827,47,0,25,1,29150,0,0,0,0
m_x,LULESH_OMP.cc,961,757438,827,21,2,23,1,25982,0,0,0,0
m_x,LULESH_OMP.cc,2035,757677,827,50,4,22,0,24030,0,0,0,0
m_x,LULESH_OMP.cc,2035,757688,827,30,23,2,0,2405,0,0,0,0
m_x,LULESH_OMP.cc,2035,757710,827,23,23,2,0,2803,0,0,0,0
m_z,LULESH_OMP.cc,2037,757716,827,23,1,7,1,8465,0,0,0,0
m_x,LULESH_OMP.cc,961,757909,828,50,101,26,0,29678,0,0,0,0
m_z,LULESH_OMP.cc,963,757912,828,59,104,0,0,222,0,0,0,0
m_x,LULESH_OMP.cc,2035,758177,828,30,25,14,0,15341,0,0,0,0
m_x,LULESH_OMP.cc,2035,758212,828,30,131,16,0,18150,0,0,0,0
m_x,LULESH_OMP.cc,2035,758212,828,23,23,16,0,18152,0,0,0,0
m_x,LULESH_OMP.cc,2035,758225,828,24,23,6,0,7394,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,758271,828,343,103,31,1,31836,1,28,2,31
m_delv_zeta,LULESH_OMP.cc,2347,758274,828,30,25,30,0,29834,1,10,4,29
m_elemMass,LULESH_OMP.cc,2387,758280,828,30,131,6,0,6666,1,10,16,6
m_elemMass,LULESH_OMP.cc,2387,758283,828,25,103,8,0,8759,1,23,17,8
m_v,LULESH_OMP.cc,2824,758311,828,61,4,25,1,26110,1,30,15,25
m_x,LULESH_OMP.cc,961,758427,829,44,23,8,0,9315,0,0,0,0
m_x,LULESH_OMP.cc,2035,758682,829,23,129,14,0,15355,0,0,0,0
m_xd,LULESH_OMP.cc,2056,758706,829,47,103,6,0,8126,0,0,0,0
m_xd,LULESH_OMP.cc,2056,758710,829,51,0,29,1,32254,0,0,0,0
m_x,LULESH_OMP.cc,2035,758715,829,30,25,0,0,1667,0,0,0,0
m_letap,LULESH_OMP.cc,2324,758789,829,21,103,10,0,10881,1,1,20,10
m_matElemlist,LULESH_OMP.cc,2750,758863,830,21,101,8,0,8652,1,12,14,8
m_x,LULESH_OMP.cc,961,758906,830,34,0,20,0,22942,0,0,0,0
m_x,LULESH_OMP.cc,961,758921,830,40,100,25,1,27678,0,0,0,0
m_x,LULESH_OMP.cc,1038,759001,830,34,101,8,0,10654,0,0,0,0
m_fx,LULESH_OMP.cc,1702,759099,830,333,129,24,0,26976,0,0,0,0
m_x,LULESH_OMP.cc,2035,759201,830,262,0,16,0,17878,0,0,0,0
m_x,LULESH_OMP.cc,2035,759205,830,30,131,14,0,15685,0,0,0,0
m_xd,LULESH_OMP.cc,2056,759207,830,48,100,14,0,16846,0,0,0,0
m_delv_xi,LULESH_OMP.cc,2285,759289,830,30,131,22,0,23019,1,11,15,22
m_e,LULESH_OMP.cc,2681,759320,830,44,100,21,1,22094,1,14,18,21
m_x,LULESH_OMP.cc,961,759410,831,39,103,25,1,27326,0,0,0,0
m_yd,LULESH_OMP.cc,1470,759537,831,21,1,29,1,32068,0,0,0,0
m_xd,LULESH_OMP.cc,1461,759556,831,50,101,29,1,32454,0,0,0,0
m_x,LULESH_OMP.cc,2035,759677,831,242,3,9,1,10910,0,0,0,0
m_z,LULESH_OMP.cc,2037,759701,831,26,103,15,1,16869,0,0,0,0
m_x,LULESH_OMP.cc,2035,759705,831,30,131,20,0,22266,0,0,0,0
m_x,LULESH_OMP.cc,2035,759726,831,23,129,18,0,21565,0,0,0,0
m_x,LULESH_OMP.cc,2035,759733,831,30,103,22,0,24929,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,759749,831,22,3,23,1,23577,1,25,0,23
m_elemMass,LULESH_OMP.cc,2387,759775,831,39,0,16,0,16510,1,30,3,16
m_vdov,LULESH_OMP.cc,2374,759793,831,30,131,20,0,21343,1,31,26,20
m_x,LULESH_OMP.cc,961,759905,832,37,100,6,0,6574,0,0,0,0
m_x,LULESH_OMP.cc,961,759908,832,46,1,5,1,5526,0,0,0,0
m_x,LULESH_OMP.cc,961,759925,832,34,0,8,0,10350,0,0,0,0
m_xd,LULESH_OMP.cc,1459,760038,832,23,103,22,0,24451,0,0,0,0
m_xd,LULESH_OMP.cc,2056,760176,832,333,103,4,0,4390,0,0,0,0
m_x,LULESH_OMP.cc,2035,760205,832,23,129,4,0,4827,0,0,0,0
m_xd,LULESH_OMP.cc,2056,760212,832,43,4,18,0,21342,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,760293,832,30,131,4,0,4926,1,30,25,4
m_x,LULESH_OMP.cc,961,760415,833,42,1,5,1,5774,0,0,0,0
m_x,LULESH_OMP.cc,2035,760680,833,23,23,20,0,21800,0,0,0,0
m_x,LULESH_OMP.cc,2035,760680,833,24,129,18,0,19630,0,0,0,0
m_x,LULESH_OMP.cc,2035,760696,833,23,129,6,0,6847,0,0,0,0
m_x,LULESH_OMP.cc,2035,760705,833,23,129,10,0,11300,0,0,0,0
m_xd,LULESH_OMP.cc,2056,760707,833,229,100,5,1,6007,0,0,0,0
m_x,LULESH_OMP.cc,2035,760707,833,30,25,18,0,20085,0,0,0,0
m_x,LULESH_OMP.cc,2035,760719,833,21,3,25,1,28006,0,0,0,0
m_yd,LULESH_OMP.cc,2181,760754,833,42,4,10,0,12013,0,0,0,0
m_y,LULESH_OMP.cc,2150,760767,833,40,104,22,0,24574,0,0,0,0
m_x,LULESH_OMP.cc,961,760924,834,30,129,25,1,27506,0,0,0,0
m_x,LULESH_OMP.cc,961,760925,834,58,101,24,0,27550,0,0,0,0
m_x,LULESH_OMP.cc,961,760946,834,60,23,4,0,5222,0,0,0,0
m_x,LULESH_OMP.cc,2035,761189,834,24,129,4,0,4431,0,0,0,0
m_x,LULESH_OMP.cc,2035,761195,834,23,23,16,0,17629,0,0,0,0
m_x,LULESH_OMP.cc,2035,761200,834,214,101,18,0,20974,0,0,0,0
m_xd,LULESH_OMP.cc,2056,761202,834,41,3,24,0,26446,0,0,0,0
m_x,LULESH_OMP.cc,2035,761203,834,211,103,20,0,23206,0,0,0,0
m_xd,LULESH_OMP.cc,2056,761211,834,23,103,6,0,7004,0,0,0,0
m_x,LULESH_OMP.cc,2035,761212,834,30,129,20,0,23363,0,0,0,0
m_x,LULESH_OMP.cc,2035,761225,834,242,103,21,1,24782,0,0,0,0
m_x,LULESH_OMP.cc,2035,761233,834,23,23,22,0,24740,0,0,0,0
m_x,LULESH_OMP.cc,2035,761237,834,30,25,16,0,18364,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2353,761307,834,23,3,6,0,8184,1,24,31,7
m_x,LULESH_OMP.cc,961,761425,835,37,100,18,0,19902,0,0,0,0
m_x,LULESH_OMP.cc,961,761437,835,23,23,2,0,2741,0,0,0,0
m_x,LULESH_OMP.cc,961,761445,835,52,4,8,0,10630,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1000,761461,835,79,132,10,0,80892,1,31,27,9
m_fz,LULESH_OMP.cc,1704,761611,835,30,3,5,1,6587,0,0,0,0
m_symmY,LULESH_OMP.cc,1722,761676,835,51,22,23,1,805,0,0,0,0
m_z,LULESH_OMP.cc,1764,761684,835,44,103,22,0,24894,0,0,0,0
m_matElemlist,LULESH_OMP.cc,2280,761785,835,377,0,7,1,7196,1,28,0,7
m_delv_zeta,LULESH_OMP.cc,2381,761803,835,23,102,9,1,10138,1,26,28,9
m_x,LULESH_OMP.cc,2035,762240,836,54,104,6,0,8462,0,0,0,0
m_x,LULESH_OMP.cc,2035,762252,836,23,23,4,0,5382,0,0,0,0
m_xd,LULESH_OMP.cc,2056,762256,836,251,3,0,0,2054,0,0,0,0
m_x,LULESH_OMP.cc,2139,762265,836,84,23,31,1,33759,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,762297,836,29,131,30,0,31012,1,4,9,30
m_elemBC,LULESH_OMP.cc,2281,762298,836,52,103,10,0,10572,1,12,10,10
m_x,LULESH_OMP.cc,961,762461,837,52,104,8,0,10830,0,0,0,0
m_xd,LULESH_OMP.cc,2056,762694,837,291,1,10,0,10902,0,0,0,0
m_x,LULESH_OMP.cc,2035,762704,837,23,129,18,0,19788,0,0,0,0
m_x,LULESH_OMP.cc,2035,762728,837,233,100,20,0,23454,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2318,762811,837,52,4,21,1,22454,1,22,29,21
m_x,LULESH_OMP.cc,961,762952,838,39,4,8,0,9422,0,0,0,0
m_yd,LULESH_OMP.cc,1744,763189,838,47,0,23,1,25854,0,0,0,0
m_xd,LULESH_OMP.cc,2056,763201,838,32,100,2,0,2238,0,0,0,0
m_xd,LULESH_OMP.cc,2056,763203,838,282,101,8,0,8798,0,0,0,0
m_x,LULESH_OMP.cc,2035,763205,838,23,129,16,0,17511,0,0,0,0
m_zd,LULESH_OMP.cc,2058,763217,838,21,102,15,1,17754,0,0,0,0
m_xd,LULESH_OMP.cc,2056,763226,838,49,0,26,0,28790,0,0,0,0
m_x,LULESH_OMP.cc,2035,763240,838,21,3,26,0,28976,0,0,0,0
m_volo,LULESH_OMP.cc,2193,763278,838,21,103,30,0,31011,1,3,9,30
m_delv_eta,LULESH_OMP.cc,2324,763296,838,23,103,13,1,13344,1,0,1,13
m_vdov,LULESH_OMP.cc,2374,763301,838,30,129,24,0,24765,1,29,5,24
m_x,LULESH_OMP.cc,961,763429,839,40,0,31,1,33838,0,0,0,0
m_x,LULESH_OMP.cc,961,763438,839,35,1,22,0,25390,0,0,0,0
m_z,LULESH_OMP.cc,963,763462,839,25,1,5,1,7526,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1570,763596,839,107,22,13,1,105804,1,9,29,12
m_zd,LULESH_OMP.cc,1764,763694,839,21,102,29,1,33198,0,0,0,0
m_x,LULESH_OMP.cc,2035,763709,839,228,0,15,1,17726,0,0,0,0
m_x,LULESH_OMP.cc,2035,763726,839,54,4,5,1,6062,0,0,0,0
m_vdov,LULESH_OMP.cc,2912,763914,840,25,1,24,0,25342,1,30,23,24
m_x,LULESH_OMP.cc,961,763947,840,56,104,4,0,5990,0,0,0,0
m_xd,LULESH_OMP.cc,2056,764192,840,215,3,14,0,16374,0,0,0,0
m_x,LULESH_OMP.cc,2035,764229,840,30,23,20,0,22409,0,0,0,0
m_x,LULESH_OMP.cc,2035,764231,840,246,100,18,0,20286,0,0,0,0
m_v,LULESH_OMP.cc,2044,764237,840,26,3,31,1,32586,1,10,26,31
m_p,LULESH_OMP.cc,2693,764338,840,333,3,29,1,30262,1,22,17,29
m_x,LULESH_OMP.cc,961,764441,841,32,0,15,1,16862,0,0,0,0
m_x,LULESH_OMP.cc,961,764449,841,57,104,29,1,33406,0,0,0,0
m_x,LULESH_OMP.cc,961,764450,841,22,103,23,1,25838,0,0,0,0
m_xd,LULESH_OMP.cc,1461,764557,841,39,4,16,0,18054,0,0,0,0
m_matElemlist,LULESH_OMP.cc,2280,764790,841,332,1,13,1,13388,1,12,2,13
m_delv_zeta,LULESH_OMP.cc,2353,764796,841,45,104,5,1,6511,1,15,11,6
m_elemBC,LULESH_OMP.cc,2281,764798,841,21,101,7,1,7692,1,12,16,7
m_vdov,LULESH_OMP.cc,2374,764799,841,30,131,0,0,390,1,6,12,0
m_x,LULESH_OMP.cc,961,764938,842,35,100,10,0,12406,0,0,0,0
m_z,LULESH_OMP.cc,963,764951,842,64,4,10,0,11646,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,765033,842,34,100,0,0,636,1,15,2,0
m_x,LULESH_OMP.cc,2035,765207,842,24,23,22,0,24224,0,0,0,0
m_x,LULESH_OMP.cc,2035,765212,842,23,129,20,0,23243,0,0,0,0
m_x,LULESH_OMP.cc,2035,765248,842,32,25,0,0,1888,0,0,0,0
m_x,LULESH_OMP.cc,2139,765265,842,43,1,18,0,19602,0,0,0,0
m_x,LULESH_OMP.cc,961,765423,843,43,104,15,1,16414,0,0,0,0
m_x,LULESH_OMP.cc,961,765444,843,56,4,8,0,9310,0,0,0,0
m_x,LULESH_OMP.cc,2035,765703,843,30,131,8,0,8828,0,0,0,0
m_x,LULESH_OMP.cc,2035,765704,843,23,129,6,0,6689,0,0,0,0
m_xd,LULESH_OMP.cc,2056,765707,843,44,4,16,0,18742,0,0,0,0
m_x,LULESH_OMP.cc,2035,765711,843,233,100,25,1,27478,0,0,0,0
m_x,LULESH_OMP.cc,2035,765749,843,23,129,4,0,5243,0,0,0,0
m_x,LULESH_OMP.cc,2035,765749,843,21,102,29,1,32601,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,765769,843,26,1,29,1,29712,1,16,0,29
m_z,LULESH_OMP.cc,2159,765785,843,56,103,6,0,7318,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,765796,843,30,131,24,0,24667,1,27,2,24
m_x,LULESH_OMP.cc,961,765963,844,35,103,6,0,8622,0,0,0,0
m_y,LULESH_OMP.cc,1043,766018,844,40,100,8,0,9406,0,0,0,0
m_xd,LULESH_OMP.cc,1459,766065,844,51,23,2,0,2845,0,0,0,0
m_x,LULESH_OMP.cc,2035,766207,844,23,129,6,0,6745,0,0,0,0
m_z,LULESH_OMP.cc,2037,766227,844,29,103,7,1,8279,0,0,0,0
m_xd,LULESH_OMP.cc,2056,766249,844,274,100,14,0,17294,0,0,0,0
m_lxim,LULESH_OMP.cc,2288,766313,844,281,23,8,0,9212,1,28,31,8
m_x,LULESH_OMP.cc,961,766428,845,44,1,2,0,2414,0,0,0,0
m_x,LULESH_OMP.cc,961,766447,845,33,3,30,0,33430,0,0,0,0
m_nodelist,LULESH_OMP.cc,1030,766499,845,32,102,15,1,124175,1,1,5,15
m_x,LULESH_OMP.cc,2035,766701,845,23,129,8,0,10001,0,0,0,0
m_x,LULESH_OMP.cc,2035,766720,845,30,25,8,0,9236,0,0,0,0
m_x,LULESH_OMP.cc,2035,766725,845,23,129,8,0,9347,0,0,0,0
m_x,LULESH_OMP.cc,2035,766731,845,23,23,0,0,610,0,0,0,0
m_xd,LULESH_OMP.cc,2056,766736,845,24,102,16,0,18265,0,0,0,0
m_x,LULESH_OMP.cc,2035,766746,845,24,129,10,0,11885,0,0,0,0
m_x,LULESH_OMP.cc,2035,766747,845,68,23,6,0,7477,0,0,0,0
m_xd,LULESH_OMP.cc,2172,766782,845,46,100,23,1,27150,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,766795,845,30,131,2,0,2522,1,26,14,2
m_volo,LULESH_OMP.cc,2387,766800,845,22,103,20,0,21121,1,1,20,20
m_vdov,LULESH_OMP.cc,2374,766804,845,22,2,13,1,14237,1,29,28,13
m_delv_eta,LULESH_OMP.cc,2324,766805,846,47,0,4,0,5006,1,14,28,4
m_x,LULESH_OMP.cc,961,766934,846,45,0,18,0,20070,0,0,0,0
m_x,LULESH_OMP.cc,961,766941,846,30,23,0,0,473,0,0,0,0
m_z,LULESH_OMP.cc,963,766949,846,61,100,30,0,33502,0,0,0,0
m_x,LULESH_OMP.cc,2035,767186,846,23,129,10,0,12020,0,0,0,0
m_x,LULESH_OMP.cc,2035,767195,846,23,23,6,0,6705,0,0,0,0
m_x,LULESH_OMP.cc,2035,767223,846,23,23,18,0,20277,0,0,0,0
m_z,LULESH_OMP.cc,2037,767226,846,27,101,4,0,5074,0,0,0,0
m_x,LULESH_OMP.cc,2035,767237,846,23,23,18,0,20512,0,0,0,0
m_x,LULESH_OMP.cc,2035,767241,846,30,25,10,0,11857,0,0,0,0
m_x,LULESH_OMP.cc,2145,767267,846,35,100,20,0,23342,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2324,767301,846,23,23,2,0,2865,1,17,25,2
m_xd,LULESH_OMP.cc,2056,767702,847,21,2,8,0,10072,0,0,0,0
m_xd,LULESH_OMP.cc,2056,767706,847,218,3,30,0,34094,0,0,0,0
m_xd,LULESH_OMP.cc,2056,767708,847,277,1,26,0,28662,0,0,0,0
m_x,LULESH_OMP.cc,2035,767716,847,242,100,18,0,21206,0,0,0,0
m_x,LULESH_OMP.cc,2035,767734,847,30,25,4,0,5120,0,0,0,0
m_x,LULESH_OMP.cc,2035,767737,847,250,103,29,1,33614,0,0,0,0
m_x,LULESH_OMP.cc,2035,767746,847,23,23,18,0,20598,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,767795,847,30,131,16,0,16842,1,10,14,16
m_elemBC,LULESH_OMP.cc,2281,767804,847,48,103,6,0,6988,1,12,26,6
m_xd,LULESH_OMP.cc,2056,768187,848,35,100,8,0,8760,0,0,0,0
m_x,LULESH_OMP.cc,2035,768190,848,30,23,18,0,19654,0,0,0,0
m_x,LULESH_OMP.cc,2035,768198,848,23,23,16,0,17610,0,0,0,0
m_x,LULESH_OMP.cc,2035,768212,848,211,100,20,0,23342,0,0,0,0
m_x,LULESH_OMP.cc,2035,768233,848,30,25,10,0,11655,0,0,0,0
m_xd,LULESH_OMP.cc,2056,768239,848,21,2,21,1,23896,0,0,0,0
m_x,LULESH_OMP.cc,961,768431,849,42,100,26,0,28798,0,0,0,0
m_x,LULESH_OMP.cc,961,768436,849,49,104,25,1,28975,0,0,0,0
m_x,LULESH_OMP.cc,961,768439,849,39,4,6,0,7238,0,0,0,0
m_nodalMass,LULESH_OMP.cc,1704,768610,849,22,2,10,0,11695,0,0,0,0
m_x,LULESH_OMP.cc,2035,768685,849,282,0,22,0,23974,0,0,0,0
m_z,LULESH_OMP.cc,2037,768687,849,23,103,29,1,32774,0,0,0,0
m_zd,LULESH_OMP.cc,2058,768733,849,21,102,29,1,33628,0,0,0,0
m_xd,LULESH_OMP.cc,2056,768737,849,21,102,14,0,17241,0,0,0,0
m_x,LULESH_OMP.cc,2035,768738,849,24,1,22,0,25950,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,768784,849,49,100,5,1,4326,1,6,7,4
m_vdov,LULESH_OMP.cc,2374,768789,849,30,25,16,0,16765,1,29,11,16
m_delv_xi,LULESH_OMP.cc,2294,768798,849,23,129,16,0,17142,1,22,23,16
m_vdov,LULESH_OMP.cc,2374,768801,849,30,25,26,0,27423,1,31,24,26
m_x,LULESH_OMP.cc,961,768917,850,44,1,30,0,33902,0,0,0,0
m_x,LULESH_OMP.cc,961,768936,850,23,129,20,0,23496,0,0,0,0
m_yd,LULESH_OMP.cc,1763,769183,850,25,103,4,0,4536,0,0,0,0
m_y,LULESH_OMP.cc,1763,769185,850,22,3,24,0,27801,0,0,0,0
m_xd,LULESH_OMP.cc,2056,769192,850,21,2,4,0,4441,0,0,0,0
m_xd,LULESH_OMP.cc,2056,769196,850,35,100,9,1,10006,0,0,0,0
m_x,LULESH_OMP.cc,2035,769205,850,23,129,8,0,9020,0,0,0,0
m_xd,LULESH_OMP.cc,2056,769206,850,34,100,9,1,10198,0,0,0,0
m_y,LULESH_OMP.cc,2036,769239,850,23,3,25,1,29366,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,769283,850,34,0,22,0,21534,1,30,0,21
m_vdov,LULESH_OMP.cc,2374,769293,850,30,131,22,0,23008,1,0,15,22
m_vdov,LULESH_OMP.cc,2374,769299,850,30,131,30,0,31334,1,6,19,30
m_x,LULESH_OMP.cc,961,769415,851,44,0,23,1,25086,0,0,0,0
m_x,LULESH_OMP.cc,1034,769513,851,49,1,25,1,28054,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,769528,851,49,100,9,1,74732,1,29,3,9
m_x,LULESH_OMP.cc,2035,769696,851,49,100,22,0,24166,0,0,0,0
m_x,LULESH_OMP.cc,2035,769746,851,39,104,22,0,26110,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,769794,851,197,103,30,0,31084,1,12,11,30
m_x,LULESH_OMP.cc,961,769915,852,47,100,5,1,6542,0,0,0,0
m_z,LULESH_OMP.cc,963,769915,852,65,3,9,1,9814,0,0,0,0
m_x,LULESH_OMP.cc,961,769929,852,42,104,6,0,6958,0,0,0,0
m_x,LULESH_OMP.cc,961,769934,852,57,104,23,1,26758,0,0,0,0
m_x,LULESH_OMP.cc,961,769939,852,43,0,0,0,1646,0,0,0,0
m_xd,LULESH_OMP.cc,2056,770185,852,56,4,2,0,2214,0,0,0,0
m_x,LULESH_OMP.cc,2035,770227,852,30,25,10,0,11555,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,770290,852,30,25,24,0,24866,1,2,9,24
m_elemBC,LULESH_OMP.cc,2281,770301,852,21,103,23,1,24476,1,28,28,23
m_ss,LULESH_OMP.cc,2910,770399,853,50,3,16,0,16766,1,30,11,16
m_x,LULESH_OMP.cc,961,770444,853,43,3,22,0,24798,0,0,0,0
m_fz,LULESH_OMP.cc,1704,770608,853,25,103,4,0,4539,0,0,0,0
m_x,LULESH_OMP.cc,2035,770687,853,235,1,15,1,17447,0,0,0,0
m_x,LULESH_OMP.cc,2035,770687,853,23,129,0,0,1108,0,0,0,0
m_x,LULESH_OMP.cc,2035,770692,853,30,131,0,0,83,0,0,0,0
m_xd,LULESH_OMP.cc,2056,770745,853,53,4,24,0,28262,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,770790,853,30,25,16,0,16653,1,13,8,16
