variable,source,line,time,iter,latency,dataSource,cpu,node,index,map3D,xidx,yidx,zidx
m_x,LULESH_OMP.cc,2035,cd9fc6dc3eaad,1171,210,65,22,0,25790,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fc6dc587b8,1171,228,1,8,0,10534,0,0,0,0
m_z,LULESH_OMP.cc,963,cd9fc6f657711,1172,48,64,16,0,18798,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fc6f74ed44,1172,56,3,22,0,24414,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fc6f97133e,1172,61,16,0,0,662,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fc6fa769c1,1172,54,3,3,1,5158,0,0,0,0
m_v,LULESH_OMP.cc,1621,cd9fc6ffbbd89,1172,34,3,15,1,15406,1,14,1,15
m_ydd,LULESH_OMP.cc,1744,cd9fc717d1c69,1172,22,3,21,1,23976,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fc71a994a8,1172,258,67,0,0,1334,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fc71df8d9a,1172,226,64,12,0,14878,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc71ea6350,1172,22,3,8,0,9507,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc71ea73ad,1172,30,83,12,0,13850,0,0,0,0
m_delx_xi,LULESH_OMP.cc,2379,cd9fc725c1d3a,1172,24,1,28,0,28856,1,24,5,28
m_delv_xi,LULESH_OMP.cc,2379,cd9fc7269294f,1172,21,2,22,0,22939,1,27,12,22
m_vdov,LULESH_OMP.cc,2374,cd9fc726a6ae6,1172,23,17,2,0,2594,1,2,17,2
m_matElemlist,LULESH_OMP.cc,2801,cd9fc729d206c,1172,65,20,8,0,8192,1,0,0,8
m_x,LULESH_OMP.cc,961,cd9fc7376504c,1173,40,64,16,0,17654,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,cd9fc7455fcbe,1173,37,64,13,1,107436,1,21,3,13
m_xd,LULESH_OMP.cc,1465,cd9fc74a649ac,1173,36,1,2,0,4182,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc75d8a12f,1173,228,3,24,0,26606,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc75fa043a,1173,23,81,0,0,573,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,cd9fc76719338,1173,338,64,7,1,7168,1,0,0,7
m_vdov,LULESH_OMP.cc,2374,cd9fc76911b88,1173,30,19,18,0,19139,1,3,22,18
m_delv_zeta,LULESH_OMP.cc,2381,cd9fc76a1d9e2,1173,34,67,1,1,1974,1,22,29,1
m_x,LULESH_OMP.cc,961,cd9fc7790084b,1174,40,64,10,0,12094,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fc7797f34c,1174,49,4,6,0,7855,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc79e17e3c,1174,223,0,25,1,28590,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc7a2c75ef,1174,23,17,8,0,9621,0,0,0,0
m_z,LULESH_OMP.cc,2159,cd9fc7a60b3fc,1174,39,68,19,1,20902,0,0,0,0
m_qq,LULESH_OMP.cc,2733,cd9fc7af71079,1174,246,66,23,1,23558,1,6,0,23
m_x,LULESH_OMP.cc,1032,cd9fc7c6d57be,1175,51,81,12,0,13882,0,0,0,0
m_yd,LULESH_OMP.cc,1470,cd9fc7cc62a6d,1175,36,1,28,0,31190,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fc7de5e43f,1175,269,3,7,1,8847,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc7e0ce1c0,1175,24,81,6,0,6949,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc7e109876,1175,23,17,18,0,20091,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fc7e1c1704,1175,48,4,13,1,14734,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc7e26aff4,1175,30,83,2,0,2853,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fc7fc56151,1176,48,1,22,0,25086,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fc7fee60fc,1176,43,0,1,1,1582,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fc8001f25f,1176,47,1,1,1,1806,0,0,0,0
m_z,LULESH_OMP.cc,1764,cd9fc81f68811,1176,31,67,7,1,8106,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc8218f9af,1176,32,83,12,0,13302,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc82428b12,1176,23,81,18,0,20188,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,cd9fc82c3c05b,1176,40,1,25,1,24614,1,6,1,24
m_x,LULESH_OMP.cc,961,cd9fc83f76726,1177,54,3,19,1,22238,0,0,0,0
m_z,LULESH_OMP.cc,1764,cd9fc86080250,1177,40,3,26,0,29910,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fc860fc5e0,1177,49,4,6,0,6606,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc862e2410,1177,23,17,12,0,13356,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc86666d4f,1177,30,83,8,0,9514,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc86751e86,1177,48,68,17,1,20545,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fc86798d4c,1177,240,64,25,1,29206,0,0,0,0
m_delv_xi,LULESH_OMP.cc,2379,cd9fc86fe2859,1177,22,66,24,0,25498,1,26,28,24
m_delv_zeta,LULESH_OMP.cc,2347,cd9fc8701db96,1177,102,6,21,1,21438,1,30,29,20
m_x,LULESH_OMP.cc,961,cd9fc87e7b84a,1178,46,67,10,0,11979,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fc87ec1b82,1178,46,3,21,1,23982,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fc8825222e,1178,70,65,9,1,11630,0,0,0,0
m_zd,LULESH_OMP.cc,1477,cd9fc88c4499c,1178,217,1,2,0,2178,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fc8a17d084,1178,34,0,13,1,14158,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fc8a21d810,1178,230,64,23,1,26258,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc8a3c1511,1178,34,65,10,0,11190,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,cd9fc8b0d0231,1178,22,2,31,1,32564,1,20,25,31
m_vdov,LULESH_OMP.cc,2374,cd9fc8b117bd1,1178,30,19,12,0,13214,1,30,28,12
m_x,LULESH_OMP.cc,961,cd9fc8c4b6359,1179,45,68,1,1,2047,0,0,0,0
m_fz,LULESH_OMP.cc,1704,cd9fc8d9b7a4f,1179,299,0,18,0,20232,0,0,0,0
m_x,LULESH_OMP.cc,1762,cd9fc8e3589a6,1179,47,0,0,0,510,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc8e7ec43a,1179,23,81,22,0,24512,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd9fc8efe1e30,1179,24,67,24,0,25517,1,13,29,24
m_delv_eta,LULESH_OMP.cc,2315,cd9fc8f162c1a,1179,22,2,23,1,23966,1,30,12,23
m_e,LULESH_OMP.cc,2681,cd9fc8f5c6702,1179,97,66,8,0,8198,1,6,0,8
m_z,LULESH_OMP.cc,963,cd9fc903bc421,1180,36,64,13,1,14590,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fc906a5e89,1180,49,3,0,0,1934,0,0,0,0
m_nodelist,LULESH_OMP.cc,1450,cd9fc91526894,1180,38,83,22,0,186696,1,9,25,22
m_yd,LULESH_OMP.cc,2057,cd9fc926bc1da,1180,21,2,24,0,27480,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc928df119,1180,30,19,6,0,7030,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fc9290b0be,1180,45,4,7,1,9246,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc929b91c4,1180,23,17,0,0,523,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fc92a8642d,1180,44,64,19,1,22526,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fc92a9138b,1180,24,2,9,1,11610,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd9fc92fbb32d,1180,29,3,22,0,22962,1,18,13,22
m_vnew,LULESH_OMP.cc,2387,cd9fc934a7a6f,1180,22,66,29,1,30619,1,27,28,29
m_matElemlist,LULESH_OMP.cc,2750,cd9fc93cbbdf0,1181,50,68,0,0,124,1,28,3,0
m_x,LULESH_OMP.cc,961,cd9fc94318434,1181,58,1,25,1,27318,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fc94549639,1181,53,67,26,0,29958,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fc947f0976,1181,47,68,9,1,11870,0,0,0,0
m_nodelist,LULESH_OMP.cc,1450,cd9fc9559e632,1181,21,65,18,0,153336,1,31,22,18
m_x,LULESH_OMP.cc,2035,cd9fc967c695e,1181,30,19,8,0,8870,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc96803ab1,1181,23,81,12,0,13254,0,0,0,0
m_v,LULESH_OMP.cc,2044,cd9fc9697213c,1181,26,67,8,0,8559,1,15,11,8
m_xd,LULESH_OMP.cc,2056,cd9fc969c4731,1181,232,67,21,1,24390,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fc96a3c06d,1181,56,65,6,0,8110,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9fc96bb65c4,1181,24,65,3,1,5031,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc96e2b195,1181,372,3,31,1,34783,0,0,0,0
m_elemMass,LULESH_OMP.cc,2387,cd9fc97650872,1181,21,66,28,0,29594,1,26,28,28
m_nodelist,LULESH_OMP.cc,1023,cd9fc99152564,1182,21,3,12,0,104800,1,12,25,12
m_x,LULESH_OMP.cc,2035,cd9fc9aec7a68,1182,224,3,19,1,21638,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fc9af32d54,1182,32,0,3,1,5302,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,cd9fc9b6ff839,1182,50,1,23,1,24444,1,28,27,23
m_x,LULESH_OMP.cc,961,cd9fc9c76f351,1183,42,1,22,0,24342,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fc9c80a917,1183,32,64,17,1,18974,0,0,0,0
m_v,LULESH_OMP.cc,1621,cd9fc9d01acdb,1183,21,67,13,1,13397,1,21,2,13
m_xd,LULESH_OMP.cc,1461,cd9fc9d9de5cb,1183,47,64,26,0,29262,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc9e96bb26,1183,221,3,0,0,1150,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9fc9ee4b77b,1183,24,2,18,0,21433,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc9ee87e53,1183,35,83,6,0,8389,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fc9efdb278,1183,30,83,0,0,1822,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,cd9fc9f712d7d,1183,30,81,10,0,10662,1,6,13,10
m_x,LULESH_OMP.cc,2035,cd9fca2ba4975,1184,41,68,1,1,1230,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fca2cee533,1184,49,1,9,1,11214,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9fca2de4a6f,1184,43,3,31,1,34174,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fca2efd15b,1184,23,17,12,0,13673,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fca30dd325,1184,241,3,6,0,7414,0,0,0,0
m_delx_eta,LULESH_OMP.cc,2380,cd9fca3ab6979,1184,26,3,9,1,10198,1,22,30,9
m_x,LULESH_OMP.cc,961,cd9fca49f7db4,1185,38,64,25,1,27478,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fca4d952b9,1185,25,65,26,0,30374,0,0,0,0
m_x,LULESH_OMP.cc,1037,cd9fca52fb87f,1185,21,65,12,0,14200,0,0,0,0
m_fx,LULESH_OMP.cc,1702,cd9fca6211c8a,1185,32,1,12,0,13623,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fca6d60c83,1185,41,68,1,1,1254,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,cd9fca78ba3b5,1185,196,0,2,0,2140,1,28,2,2
m_elemBC,LULESH_OMP.cc,2281,cd9fca79c99fc,1185,34,64,8,0,8684,1,12,15,8
m_delv_zeta,LULESH_OMP.cc,2347,cd9fca7b0b44c,1185,48,0,25,1,25390,1,14,25,24
m_elemMass,LULESH_OMP.cc,2387,cd9fca7b797aa,1185,25,3,19,1,20450,1,2,31,19
m_x,LULESH_OMP.cc,961,cd9fca8cd5c86,1186,41,4,0,0,1590,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fca8e4046e,1186,24,2,1,1,1924,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fca8f34156,1186,40,0,9,1,11918,0,0,0,0
m_nodeElemStart,LULESH_OMP.cc,995,cd9fca9080065,1186,60,65,3,1,3820,0,0,0,0
m_x,LULESH_OMP.cc,1036,cd9fca955eb8e,1186,24,2,12,0,14706,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcaaf528da,1186,38,64,31,1,35230,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd9fcaaf851dd,1186,27,67,1,1,1463,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcab11933f,1186,227,67,23,1,26726,0,0,0,0
m_x,LULESH_OMP.cc,2141,cd9fcab7198d8,1186,29,66,8,0,9068,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fcace64f68,1187,38,0,31,1,35622,0,0,0,0
m_zdd,LULESH_OMP.cc,1748,cd9fcaeccf91a,1187,23,3,28,0,31654,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fcaee63ed0,1187,53,65,24,0,26209,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcaf20a013,1187,32,83,16,0,17982,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcaf463cd2,1187,364,67,9,1,11710,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fcaf4ae6e1,1187,37,64,1,1,2990,0,0,0,0
m_volo,LULESH_OMP.cc,2387,cd9fcafcb4c74,1187,21,67,2,0,2843,1,27,24,2
m_x,LULESH_OMP.cc,961,cd9fcb0d16cde,1188,48,67,8,0,10038,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fcb114d9ab,1188,32,64,6,0,7614,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcb2fc7315,1188,235,0,1,1,2254,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcb31b2ce3,1188,227,64,1,1,1361,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcb321a050,1188,30,17,0,0,276,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fcb32b44cb,1188,233,67,3,1,3694,0,0,0,0
m_matElemlist,LULESH_OMP.cc,2280,cd9fcb3d653bf,1188,21,67,24,0,24988,1,28,12,24
m_x,LULESH_OMP.cc,961,cd9fcb4d76f3e,1189,173,67,22,0,25061,0,0,0,0
m_z,LULESH_OMP.cc,963,cd9fcb508b44f,1189,32,3,24,0,27910,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fcb50f7ed7,1189,34,67,6,0,8326,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fcb51be961,1189,47,0,23,1,25910,0,0,0,0
m_x,LULESH_OMP.cc,1032,cd9fcb58fab2d,1189,52,17,23,1,25540,0,0,0,0
m_yd,LULESH_OMP.cc,1763,cd9fcb70e8563,1189,22,2,1,1,1964,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcb7157625,1189,382,0,21,1,22942,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcb7199ecd,1189,43,4,17,1,18622,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcb724124b,1189,233,0,22,0,25238,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcb72c83a8,1189,23,81,2,0,2424,0,0,0,0
m_qq,LULESH_OMP.cc,2733,cd9fcb846e216,1189,59,68,21,1,21710,1,14,6,21
m_x,LULESH_OMP.cc,961,cd9fcb90d13aa,1190,47,68,13,1,14470,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fcb92400d8,1190,44,0,2,0,2774,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd9fcbb2f8716,1190,42,0,29,1,32671,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fcbb586e68,1190,48,68,17,1,18862,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcbb764513,1190,37,83,2,0,3892,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fcbba30060,1190,54,68,8,0,10759,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fcbbaef52e,1190,35,1,25,1,28294,0,0,0,0
m_z,LULESH_OMP.cc,2160,cd9fcbbede72a,1190,26,1,23,1,25962,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fcbd2b413a,1191,44,1,17,1,19966,0,0,0,0
m_fy,LULESH_OMP.cc,1703,cd9fcbeace952,1191,40,65,1,1,1558,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcbf5f9491,1191,48,4,6,0,6700,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcbfb8117a,1191,23,17,0,0,698,0,0,0,0
m_y,LULESH_OMP.cc,2150,cd9fcc00719d8,1191,46,68,1,1,1790,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2315,cd9fcc04b8bbe,1191,22,2,26,0,27551,1,31,28,26
m_x,LULESH_OMP.cc,961,cd9fcc166b5a5,1192,32,0,15,1,16974,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fcc17a7842,1192,60,1,10,0,12862,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,cd9fcc247998a,1192,54,68,23,1,191948,1,25,13,23
m_x,LULESH_OMP.cc,2035,cd9fcc375d73a,1192,23,17,10,0,10986,0,0,0,0
m_v,LULESH_OMP.cc,2044,cd9fcc3951b26,1192,30,3,12,0,12634,1,26,10,12
m_x,LULESH_OMP.cc,2035,cd9fcc3a5b4fb,1192,23,17,22,0,24496,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcc3adc2a2,1192,30,83,12,0,13621,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcc3b70007,1192,23,81,10,0,11525,0,0,0,0
m_x,LULESH_OMP.cc,2139,cd9fcc4149e56,1192,23,3,2,0,2601,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,cd9fcc43c736c,1192,30,19,24,0,24738,1,2,5,24
m_vdov,LULESH_OMP.cc,2374,cd9fcc44c21bc,1192,30,83,24,0,25090,1,2,16,24
m_delv_zeta,LULESH_OMP.cc,2353,cd9fcc466ade9,1192,35,0,22,0,24574,1,30,31,23
m_elemBC,LULESH_OMP.cc,2281,cd9fcc467583b,1192,240,83,26,0,27644,1,28,31,26
m_vnew,LULESH_OMP.cc,2802,cd9fcc480bc9a,1192,69,2,10,0,10246,1,6,0,10
m_x,LULESH_OMP.cc,961,cd9fcc54fcf9a,1193,23,81,28,0,30572,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fcc55d1288,1193,49,0,24,0,26438,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fcc5756500,1193,46,0,15,1,17918,0,0,0,0
m_y,LULESH_OMP.cc,962,cd9fcc58d1fef,1193,52,67,13,1,14974,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1000,cd9fcc5b4bfb3,1193,109,80,22,0,185340,1,31,19,22
m_volo,LULESH_OMP.cc,1621,cd9fcc5e8398e,1193,52,68,7,1,7174,1,6,0,7
m_y,LULESH_OMP.cc,1763,cd9fcc77e6d82,1193,23,67,17,1,19369,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fcc7843d08,1193,228,64,3,1,4366,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcc79600bc,1193,221,67,5,1,5630,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcc79b2b2c,1193,30,83,8,0,8905,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fcc7a4f162,1193,42,0,16,0,17750,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcc7c3d77c,1193,236,67,18,0,21302,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fcc7cfd0d7,1193,244,65,22,0,24622,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcc7e71728,1193,30,19,18,0,20466,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fccba00a9f,1194,23,81,18,0,19730,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fccbd330ae,1194,42,4,16,0,19102,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fccbdc8507,1194,23,81,12,0,13652,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fccbec82cf,1194,23,81,10,0,11601,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fccc0767d5,1194,23,17,12,0,13999,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2324,cd9fccc614bf1,1194,34,0,17,1,17446,1,6,1,17
m_delv_zeta,LULESH_OMP.cc,2344,cd9fccc79b520,1194,231,64,5,1,5630,1,30,15,5
m_delv_eta,LULESH_OMP.cc,2315,cd9fccc8a82c8,1194,21,66,1,1,1948,1,28,28,1
m_elemBC,LULESH_OMP.cc,2281,cd9fccc8bcc43,1194,21,3,23,1,24436,1,20,27,23
m_elemBC,LULESH_OMP.cc,2281,cd9fccc9215e3,1194,32,64,0,0,908,1,12,28,0
m_x,LULESH_OMP.cc,961,cd9fccd833bfd,1195,23,17,29,1,31713,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fccda84bbe,1195,41,3,0,0,1606,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fccfb39602,1195,23,17,2,0,2221,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fccfb563c0,1195,287,67,26,0,28406,0,0,0,0
m_v,LULESH_OMP.cc,2044,cd9fccfc59c52,1195,22,3,21,1,21698,1,2,6,21
m_xd,LULESH_OMP.cc,2056,cd9fcd00e12e0,1195,235,3,16,0,18281,0,0,0,0
m_elemMass,LULESH_OMP.cc,2387,cd9fcd080f41b,1195,22,67,31,1,32050,1,18,9,31
m_q,LULESH_OMP.cc,2699,cd9fcd0d68c1e,1195,21,65,18,0,19182,1,14,23,18
m_ss,LULESH_OMP.cc,2910,cd9fcd16621e0,1196,21,2,25,1,26022,1,6,13,25
m_x,LULESH_OMP.cc,961,cd9fcd1bcaa12,1196,44,81,12,0,13736,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,cd9fcd27bba3c,1196,47,0,12,0,100748,1,17,9,12
m_zd,LULESH_OMP.cc,1479,cd9fcd2a9d5f1,1196,32,67,23,1,25830,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,cd9fcd2b50be7,1196,43,64,15,1,129516,1,29,25,15
m_x,LULESH_OMP.cc,2035,cd9fcd41a45cf,1196,47,64,6,0,7462,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd9fcd452cc60,1196,22,3,15,1,15729,1,17,11,15
m_elemBC,LULESH_OMP.cc,2281,cd9fcd498599b,1196,191,64,10,0,11036,1,28,24,10
m_delv_eta,LULESH_OMP.cc,2380,cd9fcd49eac19,1196,22,2,28,0,29604,1,4,29,28
m_volo,LULESH_OMP.cc,2387,cd9fcd49f98b5,1196,22,67,16,0,17350,1,6,30,16
m_qq,LULESH_OMP.cc,2733,cd9fcd4db5e2b,1196,247,67,21,1,21504,1,0,0,21
m_matElemlist,LULESH_OMP.cc,2750,cd9fcd525f8b5,1197,42,0,0,0,76,1,12,2,0
m_y,LULESH_OMP.cc,962,cd9fcd5b1ace4,1197,25,67,18,0,20166,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fcd5e43cc4,1197,44,67,0,0,2166,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9fcd7ba245d,1197,37,67,26,0,28319,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcd7bac3dc,1197,237,0,2,0,3310,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fcd7d8a254,1197,21,3,15,1,17724,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcd81ca4cb,1197,23,81,12,0,13908,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcd81ec111,1197,35,0,6,0,7430,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fcd823598a,1197,238,67,25,1,28166,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fcd829b6f0,1197,24,81,12,0,14016,0,0,0,0
m_p,LULESH_OMP.cc,2693,cd9fcd8e4020b,1197,22,67,31,1,31990,1,22,7,31
m_x,LULESH_OMP.cc,961,cd9fcd9c016d0,1198,34,64,26,0,28862,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fcd9c83a96,1198,43,68,2,0,2790,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fcdc21e880,1198,24,65,7,1,9565,0,0,0,0
m_v,LULESH_OMP.cc,2044,cd9fcdc2ccf73,1198,37,67,1,1,1891,1,3,27,1
m_x,LULESH_OMP.cc,2035,cd9fcdc3b70a9,1198,49,64,29,1,32662,0,0,0,0
m_delx_eta,LULESH_OMP.cc,2380,cd9fcdc96d9be,1198,24,2,26,0,27036,1,28,12,26
m_vdov,LULESH_OMP.cc,2374,cd9fcdcafb6eb,1198,30,81,22,0,23469,1,13,29,22
m_z,LULESH_OMP.cc,963,cd9fcddb6196e,1199,60,1,10,0,11438,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fcddc89a23,1199,197,0,12,0,13830,0,0,0,0
m_x,LULESH_OMP.cc,1032,cd9fcde5e87b0,1199,24,81,1,1,1961,0,0,0,0
m_y,LULESH_OMP.cc,1763,cd9fcdfc21d0f,1199,40,1,15,1,17070,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fce0268615,1199,45,68,16,0,18342,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fce03af3cf,1199,41,65,21,1,23894,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,cd9fce0b67fec,1199,30,83,6,0,7050,1,10,28,6
m_matElemlist,LULESH_OMP.cc,2750,cd9fce13c46ea,1200,48,64,24,0,24620,1,12,1,24
m_x,LULESH_OMP.cc,961,cd9fce1a57f65,1200,26,66,28,0,30622,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9fce1da04ad,1200,56,68,29,1,32446,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,cd9fce2947b81,1200,48,65,10,0,84236,1,1,9,10
m_xd,LULESH_OMP.cc,1461,cd9fce2c8b8da,1200,38,64,29,1,32430,0,0,0,0
m_fx,LULESH_OMP.cc,1575,cd9fce30b9c31,1200,49,3,29,1,33302,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9fce4012b71,1200,49,68,1,1,1574,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd9fce4252790,1200,23,67,1,1,2934,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9fce4347427,1200,35,64,25,1,28126,0,0,0,0
m_nodelist,LULESH_OMP.cc,2034,cd9fce434f462,1200,70,84,21,1,179196,1,31,27,21
m_x,LULESH_OMP.cc,2035,cd9fce437b53d,1200,223,64,18,0,20574,0,0,0,0
m_zd,LULESH_OMP.cc,2189,cd9fce478de28,1200,21,66,28,0,32110,0,0,0,0
