variable,source,line,time,iter,latency,dataSource,cpu,node,index,map3D,xidx,yidx,zidx
m_vdov,LULESH_OMP.cc,2374,cd5cfa57606c6,521,22,3,22,0,23461,1,5,29,22
m_matElemlist,LULESH_OMP.cc,2750,cd5cfa612ef1b,522,21,67,23,1,24140,1,12,18,23
m_y,LULESH_OMP.cc,1043,cd5cfa71e327f,522,54,67,17,1,18822,0,0,0,0
m_volo,LULESH_OMP.cc,2042,cd5cfa8d3568e,522,21,67,19,1,19601,1,17,4,19
m_x,LULESH_OMP.cc,2035,cd5cfa8dd1e10,522,23,81,22,0,24164,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfa9031199,522,235,1,29,1,33199,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfa916748a,522,23,17,16,0,18080,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfa92efc27,522,23,81,16,0,19401,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5cfa93fe362,522,23,2,7,1,8541,0,0,0,0
m_letap,LULESH_OMP.cc,2324,cd5cfa99d2a66,522,28,67,10,0,10284,1,12,1,10
m_elemMass,LULESH_OMP.cc,2387,cd5cfa9a04334,522,48,4,6,0,6219,1,11,2,6
m_x,LULESH_OMP.cc,961,cd5cfaac9dff5,523,42,67,23,1,26254,0,0,0,0
m_z,LULESH_OMP.cc,963,cd5cfab2568ab,523,42,64,3,1,4350,0,0,0,0
m_x,LULESH_OMP.cc,1038,cd5cfab8bb006,523,45,68,6,0,8190,0,0,0,0
m_x,LULESH_OMP.cc,1032,cd5cfab949858,523,22,2,27,1,30070,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfad16ff38,523,259,67,26,0,29437,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfad189e6c,523,369,67,11,1,11990,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfad2114f2,523,24,17,22,0,24025,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfad3b4aa1,523,21,67,7,1,8996,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfad4bb483,523,58,1,7,1,8022,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfad4bd5ba,523,41,0,14,0,15630,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfad5656a9,523,23,17,20,0,22258,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfad6ccfc5,523,30,19,12,0,13684,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfad8888ed,523,23,81,6,0,7417,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2353,cd5cfae2678cf,523,30,19,20,0,22404,1,4,28,21
m_delv_zeta,LULESH_OMP.cc,2347,cd5cfae2d4b90,523,34,64,9,1,9094,1,6,28,8
m_x,LULESH_OMP.cc,961,cd5cfaf66e29b,524,39,68,1,1,2974,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1570,cd5cfb09bf8fb,524,62,80,20,0,165884,1,31,7,20
m_x,LULESH_OMP.cc,2035,cd5cfb1c7ab68,524,35,83,8,0,9386,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfb1dd99a7,524,48,4,6,0,8526,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfb1e4bb1c,524,23,81,12,0,13936,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,cd5cfb27c7b6f,524,48,4,19,1,20460,1,12,31,19
m_nodelist,LULESH_OMP.cc,960,cd5cfb36aea4e,525,200,16,13,1,106496,1,0,0,13
m_x,LULESH_OMP.cc,961,cd5cfb373e26a,525,44,0,11,1,12126,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfb5c16fa7,525,409,0,17,1,18606,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfb5f822fe,525,39,68,6,0,8086,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfb60e8d39,525,30,17,8,0,9370,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,cd5cfb69ef7d0,525,30,19,26,0,26775,1,23,4,26
m_x,LULESH_OMP.cc,961,cd5cfb7dd75fb,526,40,0,26,0,29742,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cfb7e2e8f5,526,24,66,23,1,26498,0,0,0,0
m_volo,LULESH_OMP.cc,2042,cd5cfba136d7a,526,21,3,27,1,27678,1,30,0,27
m_x,LULESH_OMP.cc,2035,cd5cfba1859ad,526,50,0,26,0,28421,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5cfba341bbe,526,22,66,24,0,27483,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfba46006a,526,23,17,22,0,24379,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd5cfbadcc8c6,526,34,67,24,0,25469,1,29,27,24
m_delv_zeta,LULESH_OMP.cc,2344,cd5cfbaea1347,526,40,64,27,1,27678,1,30,0,27
m_matElemlist,LULESH_OMP.cc,2750,cd5cfbbb9973c,527,37,64,9,1,9228,1,12,0,9
m_x,LULESH_OMP.cc,961,cd5cfbc3bd9fa,527,47,64,24,0,27726,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cfbc3e1b64,527,21,2,23,1,25470,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfbeacf7a3,527,40,3,28,0,31054,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfbec9124b,527,23,1,10,0,11607,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfbed0df12,527,23,17,0,0,714,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfbeda7508,527,292,3,14,0,17214,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5cfbee07c25,527,23,1,15,1,17170,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cfc0a2870c,528,44,68,19,1,22342,0,0,0,0
m_x,LULESH_OMP.cc,1032,cd5cfc129b6ae,528,50,81,14,0,15597,0,0,0,0
m_zd,LULESH_OMP.cc,1479,cd5cfc183d74f,528,34,0,20,0,22111,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd5cfc2eb3f10,528,38,0,26,0,28694,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5cfc2ec1db3,528,24,2,30,0,34140,0,0,0,0
m_volo,LULESH_OMP.cc,2042,cd5cfc3016b3b,528,48,67,31,1,32214,1,22,14,31
m_xd,LULESH_OMP.cc,2056,cd5cfc31ee0da,528,251,67,1,1,1830,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfc334e096,528,241,1,20,0,23806,0,0,0,0
m_delv_xi,LULESH_OMP.cc,2379,cd5cfc3a79224,528,23,17,26,0,26914,1,2,9,26
m_vdov,LULESH_OMP.cc,2374,cd5cfc3c90208,528,30,83,8,0,9047,1,23,26,8
m_x,LULESH_OMP.cc,961,cd5cfc4dcdc90,529,37,0,8,0,10062,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cfc4ebb3bc,529,47,67,0,0,382,0,0,0,0
m_v,LULESH_OMP.cc,1621,cd5cfc5892ff1,529,23,17,7,1,7599,1,15,13,7
m_nodelist,LULESH_OMP.cc,1454,cd5cfc5e29954,529,47,0,15,1,125356,1,21,9,15
m_yd,LULESH_OMP.cc,1763,cd5cfc7197780,529,27,3,24,0,27318,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfc73fc8f3,529,23,17,14,0,15491,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfc7451896,529,21,65,0,0,1370,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfc7590f6d,529,24,17,4,0,4807,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfc77ad238,529,245,64,29,1,33342,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfc797f874,529,22,66,1,1,1975,0,0,0,0
m_elemMass,LULESH_OMP.cc,2387,cd5cfc81051ab,529,22,66,20,0,20891,1,27,12,20
m_delv_zeta,LULESH_OMP.cc,2353,cd5cfc8334c19,529,49,4,19,1,21480,1,8,31,20
m_y,LULESH_OMP.cc,962,cd5cfc9249fcf,530,23,17,29,1,31584,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cfc94cbc65,530,41,0,25,1,27702,0,0,0,0
m_fy,LULESH_OMP.cc,1576,cd5cfcaab599a,530,27,67,5,1,6010,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfcb81944c,530,231,64,8,0,9934,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfcb9f935d,530,41,0,24,0,26494,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfcba1f1b5,530,364,3,1,1,2542,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfcbbcbbc8,530,51,68,25,1,27790,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfcbc4c2c7,530,30,83,10,0,11547,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfcbc99262,530,47,0,22,0,24590,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfcbe3eb79,530,22,3,1,1,1893,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfcbfde22e,530,31,19,8,0,9747,0,0,0,0
m_elemMass,LULESH_OMP.cc,2387,cd5cfcc496a79,530,33,64,15,1,15366,1,6,0,15
m_vdov,LULESH_OMP.cc,2374,cd5cfcc76b3dc,530,30,83,22,0,23351,1,23,25,22
m_y,LULESH_OMP.cc,962,cd5cfcd8ee987,531,23,81,13,1,15507,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cfcda188c4,531,42,2,7,1,8062,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cfcdaea5f0,531,35,64,14,0,17022,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfcfd5b1b1,531,49,68,5,1,5519,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfcfd5bd44,531,46,67,14,0,16406,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfcff8bc3b,531,23,81,20,0,23188,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfcfff8e6d,531,43,65,22,0,25406,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfd014558f,531,35,0,15,1,16814,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfd01ec209,531,23,81,16,0,18069,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5cfd0295e3d,531,22,66,16,0,19290,0,0,0,0
m_x,LULESH_OMP.cc,2141,cd5cfd0764804,531,41,0,24,0,26170,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,cd5cfd0adfd06,531,30,19,10,0,10267,1,27,0,10
m_delv_zeta,LULESH_OMP.cc,2347,cd5cfd0e08744,531,21,66,5,1,5020,1,28,28,4
m_p,LULESH_OMP.cc,2693,cd5cfd11e3f40,531,90,3,24,0,24950,1,22,11,24
m_x,LULESH_OMP.cc,2035,cd5cfd430f598,532,41,4,25,1,27281,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfd46b11cf,532,45,1,4,0,5950,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfd4709b24,532,23,17,12,0,13550,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfd49f5a00,532,30,83,22,0,24839,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfd4aebcc4,532,44,65,31,1,34646,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfd4b3a25e,532,23,17,6,0,7495,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cfd63a007a,533,35,0,4,0,5518,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cfd671305c,533,47,68,26,0,30134,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cfd671374d,533,22,1,19,1,21377,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfd8fe509a,533,30,19,8,0,9522,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd5cfd93ac438,533,26,3,22,0,22676,1,20,4,22
m_z,LULESH_OMP.cc,2159,cd5cfd94b7401,533,41,4,15,1,16878,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2344,cd5cfd96e8118,533,236,64,28,0,28716,1,12,1,28
m_delv_zeta,LULESH_OMP.cc,2347,cd5cfd9723a8e,533,32,0,9,1,8309,1,21,3,8
m_x,LULESH_OMP.cc,961,cd5cfdaac2a0e,534,36,64,6,0,7886,0,0,0,0
m_nodeElemCount,LULESH_OMP.cc,1564,cd5cfdc142c01,534,44,3,6,0,6748,0,0,0,0
m_fy,LULESH_OMP.cc,1703,cd5cfdc4a58c9,534,22,65,28,0,31747,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfdcedeb52,534,30,19,12,0,13122,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfdcf62e91,534,206,0,16,0,18662,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5cfdd2410fa,534,44,64,4,0,5886,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfdd3068bf,534,247,0,17,1,19062,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2318,cd5cfddcea28a,534,28,81,17,1,17562,1,26,4,17
m_delx_zeta,LULESH_OMP.cc,2381,cd5cfdddde4ce,534,21,2,28,0,29085,1,29,12,28
m_vdov,LULESH_OMP.cc,2374,cd5cfddee465a,534,30,83,22,0,23247,1,15,22,22
m_delv_eta,LULESH_OMP.cc,2315,cd5cfddfa14a0,534,21,2,4,0,5018,1,26,28,4
m_matElemlist,LULESH_OMP.cc,2732,cd5cfde443a31,534,39,64,16,0,17292,1,12,28,16
m_x,LULESH_OMP.cc,961,cd5cfdef7f306,535,51,3,27,1,30590,0,0,0,0
m_v,LULESH_OMP.cc,1621,cd5cfdfa0199b,535,22,65,5,1,5239,1,23,3,5
m_z,LULESH_OMP.cc,1056,cd5cfdfb755d0,535,37,64,8,0,10382,0,0,0,0
m_fy,LULESH_OMP.cc,1703,cd5cfe0ab5a8e,535,21,66,19,1,22447,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfe1573b25,535,30,19,20,0,21895,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfe181c10c,535,210,3,13,1,15686,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5cfe18661d5,535,24,2,28,0,32091,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5cfe188caec,535,235,0,30,0,34255,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfe19793a6,535,251,65,12,0,14764,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,cd5cfe236f44f,535,39,68,11,1,11582,1,30,9,11
m_delv_zeta,LULESH_OMP.cc,2344,cd5cfe25c6ee3,535,21,67,8,0,9118,1,30,28,8
m_e,LULESH_OMP.cc,2681,cd5cfe28b27aa,535,373,80,25,1,26110,1,30,15,25
m_nodelist,LULESH_OMP.cc,1023,cd5cfe427943e,536,32,81,14,0,121160,1,9,25,14
m_yd,LULESH_OMP.cc,1472,cd5cfe43ff516,536,206,67,28,0,31581,0,0,0,0
m_fx,LULESH_OMP.cc,1575,cd5cfe4e20aa9,536,48,67,3,1,4310,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfe5a29859,536,247,3,16,0,18550,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfe5cfc681,536,30,81,8,0,9060,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfe5e76c13,536,30,19,22,0,24502,0,0,0,0
m_x,LULESH_OMP.cc,2139,cd5cfe6448d61,536,54,4,12,0,13068,0,0,0,0
m_x,LULESH_OMP.cc,2141,cd5cfe644ce5a,536,48,4,23,1,25086,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd5cfe67188e4,536,21,67,23,1,24427,1,11,27,23
m_delv_zeta,LULESH_OMP.cc,2344,cd5cfe678fee8,536,308,3,15,1,15360,1,0,0,15
m_elemMass,LULESH_OMP.cc,2387,cd5cfe6928999,536,22,3,10,0,10703,1,15,14,10
m_fy,LULESH_OMP.cc,1576,cd5cfe93056bd,537,24,67,23,1,26550,0,0,0,0
m_zd,LULESH_OMP.cc,1764,cd5cfe9eaf886,537,23,3,22,0,25582,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfe9f7577e,537,236,0,6,0,7726,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5cfea0142d3,537,23,3,9,1,11063,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfea088f77,537,21,3,0,0,1284,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfea114a08,537,30,19,0,0,216,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfea29bf7d,537,263,1,6,0,6998,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5cfea32b506,537,23,1,6,0,8150,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfea55dd8b,537,23,17,14,0,16012,0,0,0,0
m_zd,LULESH_OMP.cc,2186,cd5cfeac0cc65,537,47,64,23,1,26046,0,0,0,0
m_delx_eta,LULESH_OMP.cc,2380,cd5cfeb00cf03,537,21,2,1,1,1952,1,0,29,1
m_x,LULESH_OMP.cc,961,cd5cfec00098f,538,44,0,30,0,33910,0,0,0,0
m_z,LULESH_OMP.cc,963,cd5cfec3426a7,538,23,1,16,0,18193,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cfec3c1b08,538,38,65,1,1,1854,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cfec4a07dc,538,21,66,6,0,8575,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfee480cb2,538,250,65,17,1,19614,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfee53331f,538,275,64,28,0,30606,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfee605331,538,208,0,16,0,17662,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5cfee664035,538,239,64,24,0,27486,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfee671a81,538,51,64,17,1,18771,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfee8e9ab3,538,21,2,4,0,4952,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cfee9aa572,538,52,68,26,0,28975,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfeeac2fde,538,48,65,14,0,16006,0,0,0,0
m_yd,LULESH_OMP.cc,2179,cd5cfef16d3e3,538,28,2,14,0,17274,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,cd5cfef2367c4,538,52,65,25,1,24577,1,1,0,24
m_elemMass,LULESH_OMP.cc,2387,cd5cfef5cebd4,538,22,66,24,0,25498,1,26,28,24
m_x,LULESH_OMP.cc,961,cd5cff08ed747,539,46,1,30,0,33454,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cff0920d62,539,44,0,30,0,33494,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cff096e32b,539,40,0,16,0,18310,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cff2d65ba8,539,23,67,24,0,26503,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cff2deedf5,539,212,0,28,0,32046,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cff2e6bc51,539,23,81,6,0,8165,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cff2f8f9b9,539,75,19,22,0,24614,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cff31d094c,539,23,81,10,0,11818,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cff32aa922,539,272,1,4,0,6478,0,0,0,0
m_volo,LULESH_OMP.cc,2193,cd5cff35a4112,539,22,1,19,1,19739,1,27,8,19
m_vdov,LULESH_OMP.cc,2374,cd5cff38746c5,539,30,83,4,0,4198,1,6,3,4
m_p,LULESH_OMP.cc,2693,cd5cff3ee86ec,539,74,3,10,0,10782,1,30,16,10
m_x,LULESH_OMP.cc,961,cd5cff4b3b843,540,42,4,24,0,27278,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cff4e65a97,540,47,64,14,0,16982,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cff4e865d4,540,52,4,12,0,14806,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cff4e8a7bd,540,43,0,15,1,16942,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cff507849a,540,40,3,28,0,31558,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cff70ba2ba,540,249,64,5,1,6534,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cff71a1949,540,23,17,16,0,17532,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cff72b2106,540,223,67,1,1,1342,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cff742a5f1,540,43,64,8,0,9134,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cff744659e,540,23,81,10,0,11301,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cff7517362,540,228,3,30,0,34270,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd5cff7590da0,540,241,67,30,0,34357,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cff763e795,540,35,0,27,1,30046,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cff76e402a,540,45,64,11,1,13822,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cff77c40ef,540,47,3,21,1,24782,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cff77d4329,540,241,64,7,1,8462,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cff7827ed1,540,23,81,14,0,16112,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,cd5cff7f74ba2,540,44,0,31,1,32060,1,28,9,31
m_delv_eta,LULESH_OMP.cc,2324,cd5cff80ff9ed,541,44,0,7,1,7910,1,6,23,7
m_x,LULESH_OMP.cc,961,cd5cff93dc1e1,541,39,64,8,0,9230,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cff94290ad,541,39,4,1,1,1614,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1000,cd5cff983a599,541,84,80,27,1,226300,1,31,19,27
m_x,LULESH_OMP.cc,2035,cd5cffb692a67,541,51,0,6,0,6599,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cffb69f579,541,42,68,0,0,86,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cffb6b85de,541,34,0,21,1,22958,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cffb6c8ae0,541,232,67,25,1,28398,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cffb758b7a,541,23,81,4,0,4493,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cffb9cf40e,541,30,83,22,0,24388,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5cffbacfbb7,541,34,0,31,1,34270,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cffbc95476,541,24,81,6,0,7276,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5cffbd18bff,542,44,3,22,0,24790,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd5cffbd7bd77,542,29,2,14,0,17242,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,cd5cffc70f4ed,542,21,3,7,1,8108,1,12,29,7
m_vnew,LULESH_OMP.cc,2802,cd5cffc950190,542,45,67,13,1,13312,1,0,0,13
m_z,LULESH_OMP.cc,963,cd5cffd9b4a84,542,62,1,21,1,24422,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5cffdc01858,542,37,17,20,0,22647,0,0,0,0
m_xd,LULESH_OMP.cc,1465,cd5cffe6e45d1,542,50,67,17,1,19686,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5cfffd61e42,542,47,0,26,0,28396,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5d00030d257,542,212,0,20,0,23566,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,cd5d000c1c151,542,30,83,4,0,4314,1,26,6,4
m_vdov,LULESH_OMP.cc,2374,cd5d000df7659,542,29,19,16,0,17042,1,18,20,16
m_elemMass,LULESH_OMP.cc,2387,cd5d000ead69b,542,30,83,12,0,13108,1,20,25,12
m_volo,LULESH_OMP.cc,2387,cd5d000f0321e,543,22,65,6,0,7116,1,12,30,6
m_y,LULESH_OMP.cc,962,cd5d002072b27,543,61,65,14,0,15558,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5d0022a6a1e,543,34,64,15,1,18094,0,0,0,0
m_y,LULESH_OMP.cc,1043,cd5d002cdd306,543,53,68,24,0,27094,0,0,0,0
m_yd,LULESH_OMP.cc,1470,cd5d0033e8ddf,543,55,67,9,1,10534,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5d004585058,543,236,64,17,1,19678,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5d00466c14e,543,43,1,29,1,31761,0,0,0,0
m_v,LULESH_OMP.cc,2044,cd5d004c1d597,543,44,3,30,0,31431,1,7,22,30
m_elemMass,LULESH_OMP.cc,2387,cd5d0054c3996,543,23,67,12,0,12557,1,13,8,12
m_elemBC,LULESH_OMP.cc,2281,cd5d0056edf5d,543,24,66,7,1,8130,1,2,30,7
m_delx_eta,LULESH_OMP.cc,2380,cd5d0056ef773,543,22,2,6,0,7066,1,26,28,6
m_delv_zeta,LULESH_OMP.cc,2381,cd5d0056f8b1e,543,22,66,24,0,25505,1,1,29,24
m_arealg,LULESH_OMP.cc,2921,cd5d0064ffc07,544,415,0,19,1,19462,1,6,0,19
m_ss,LULESH_OMP.cc,2910,cd5d006500438,544,310,83,14,0,14336,1,0,0,14
m_x,LULESH_OMP.cc,961,cd5d006906cf7,544,60,67,4,0,4606,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,cd5d007a53f5e,544,35,1,31,1,257324,1,5,13,31
m_nodeElemCount,LULESH_OMP.cc,1564,cd5d00806482b,544,115,16,2,0,2248,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5d008e301a0,544,267,67,14,0,15326,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5d008eb20dd,544,227,65,23,1,26278,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5d0092f8e3c,544,51,0,29,1,33278,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5d00b1ae6b7,545,44,0,20,0,22070,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5d00b42d87f,545,45,68,20,0,23598,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5d00b54ece1,545,44,0,21,1,24838,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5d00d624858,545,42,4,3,1,3334,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5d00d632de9,545,365,64,15,1,16414,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5d00da37d76,545,44,68,19,1,21214,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5d00dae5274,545,32,64,22,0,24556,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5d00dc09a40,545,231,0,8,0,9487,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5d00de2206e,545,51,4,7,1,9726,0,0,0,0
m_matElemlist,LULESH_OMP.cc,2750,cd5d00f0c2988,546,21,1,24,0,25331,1,19,23,24
m_z,LULESH_OMP.cc,963,cd5d00f66c17a,546,48,64,3,1,4366,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5d00f990eef,546,52,64,3,1,4934,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5d00faac139,546,21,3,21,1,24734,0,0,0,0
m_v,LULESH_OMP.cc,1621,cd5d010254f47,546,21,3,15,1,15762,1,18,12,15
m_x,LULESH_OMP.cc,2035,cd5d011c386c4,546,23,81,22,0,24081,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5d012174b12,546,23,81,12,0,13872,0,0,0,0
